Index,EAL,Gender,MedicalFlag,PPIndicator,SafeGuarding,SENIndicator,DistanceKm,LatePercentage,PresentIncludingLatePercentage,AbsencePercentage,StartedLate,Positive,Negative,FIXD,PERM,monthborn,DfE main .1,Achieve_Target
8730,False,F,False,True,False,False,1,0,96.2,3.8,True,0,0,0,0,12,WBRI,False
8732,False,F,True,False,False,False,1,0,98.73,1.27,False,0,0,0,0,8,WBRI,False
8733,False,F,False,False,False,False,1,0,96.84,3.16,False,0,0,0,0,5,WBRI,False
8734,False,F,False,False,False,False,1,0,98.73,1.27,False,0,0,0,0,8,WBRI,False
8743,False,F,False,False,False,False,2,0,96.84,3.16,True,0,0,0,0,4,WBRI,True
8746,False,M,False,False,False,False,1,0,98.73,1.27,False,0,0,0,0,7,WBRI,False
8747,False,F,False,False,False,False,1,0,100,0,True,0,0,0,0,3,WBRI,True
8749,False,M,True,False,False,False,2,0,68.13,31.88,False,0,0,0,0,7,WBRI,True
8751,False,F,True,False,False,False,1,0,100,0,False,0,0,0,0,6,WBRI,True
8752,False,F,False,False,False,False,1,0,96.2,3.8,False,0,0,0,0,9,WBRI,True
8753,False,F,False,False,False,False,4,0,97.47,2.53,False,0,0,0,0,12,WBRI,True
8756,False,M,False,False,False,False,1,0,100,0,False,0,0,0,0,8,WBRI,True
8757,False,F,False,False,False,False,1,0,97.47,2.53,False,0,0,0,0,4,WBRI,True
8760,False,M,False,False,False,False,1,0,96.2,3.8,False,0,0,0,0,7,WBRI,False
8762,False,F,False,False,False,False,2,0,100,0,False,0,0,0,0,10,WBRI,True
8763,False,F,False,False,False,False,1,0,98.73,1.27,False,0,0,0,0,4,WBRI,True
8766,False,M,False,False,False,False,1,0,94.3,5.7,False,0,0,0,0,12,WBRI,True
8767,False,M,False,False,False,False,1,0,100,0,False,0,0,0,0,12,WBRI,True
8769,False,M,True,True,False,False,1,0,100,0,False,0,0,0,0,4,WBRI,True
8773,False,M,True,True,False,True,1,0,100,0,False,0,0,0,0,1,WBRI,True
8774,False,M,True,False,False,False,1,0,100,0,False,0,0,0,0,11,WBRI,True
8775,False,M,True,False,False,True,1,0,97.47,2.53,False,0,0,0,0,7,WBRI,False
8780,False,M,False,False,False,False,1,0,97.47,2.53,False,0,0,0,0,6,WBRI,True
8781,False,F,False,False,False,False,0,0,93.67,6.33,False,0,0,0,0,1,WBRI,False
8782,False,M,True,False,False,True,2,0,98.73,1.27,False,0,0,0,0,11,WBRI,True
8783,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,9,WBRI,True
8786,False,F,False,True,False,False,1,0,100,0,False,0,0,0,0,3,WBRI,True
8787,False,F,True,False,False,False,0,0,98.73,1.27,False,0,0,0,0,9,WBRI,True
8794,False,F,False,True,False,False,1,0,94.94,5.06,False,0,0,0,0,6,WBRI,False
8797,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,7,WBRI,True
8798,False,M,True,False,False,False,1,0,96.84,3.16,False,0,0,0,0,10,WBRI,True
8803,False,F,True,True,False,False,1,0,97.47,2.53,False,0,0,0,0,5,WBRI,False
8804,False,M,False,True,False,False,1,0,100,0,False,0,0,0,0,9,WBRI,True
8807,False,M,False,False,False,False,0,0,100,0,False,0,0,0,0,5,WBRI,True
8810,False,M,False,True,False,False,1,0,100,0,False,0,0,0,0,7,WBRI,True
8811,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,4,WBRI,True
8815,False,M,True,False,False,False,5,0,100,0,False,0,0,0,0,11,WBRI,True
8816,False,F,False,True,False,False,3,0,100,0,False,0,0,0,0,4,WBRI,True
8817,False,F,False,True,False,False,1,0,83.75,16.25,True,0,0,0,0,2,WBRI,False
8821,False,M,True,False,False,False,1,0,98.75,1.25,False,0,0,0,0,2,WBRI,False
8822,False,F,False,False,False,False,1,0,98.75,1.25,False,0,0,0,0,6,WBRI,True
8823,False,F,False,False,False,False,1,0,93.75,6.25,False,0,0,0,0,6,WBRI,False
8824,False,M,False,True,False,False,0,0,98.75,1.25,True,0,0,0,0,8,WBRI,False
8830,False,F,False,False,False,False,1,0,96.25,3.75,True,0,0,0,0,10,WBRI,True
8831,False,M,True,True,False,False,4,0,97.5,2.5,False,0,0,0,0,8,WBRI,False
8832,False,M,True,False,False,False,1,0,97.5,2.5,False,0,0,0,0,7,WBRI,False
8837,False,M,True,False,False,True,1,0,82.5,17.5,False,0,0,0,0,7,WBRI,True
8838,False,F,True,False,False,False,1,0,100,0,False,0,0,0,0,6,WBRI,True
8839,False,M,False,False,False,False,1,0,100,0,False,0,0,0,0,11,WBRI,True
8840,False,F,False,False,False,False,0,0,100,0,False,0,0,0,0,7,WBRI,True
8842,False,M,True,False,False,True,17,0,100,0,False,0,0,0,0,2,WBRI,True
8844,False,M,True,False,False,False,1,0,100,0,False,0,0,0,0,7,WBRI,True
8845,False,F,True,True,False,False,1,0,87.5,12.5,True,0,0,0,0,8,WBRI,False
8846,False,F,False,False,False,False,1,0,90,10,False,0,0,0,0,3,WBRI,True
8847,False,M,False,True,False,True,10,0,97.5,2.5,False,0,0,0,0,10,WBRI,True
8848,False,F,False,False,False,False,6,0,100,0,False,0,0,0,0,8,WBRI,True
8849,False,M,False,False,False,False,2,0,95.63,4.38,False,0,0,0,0,2,WBRI,True
8851,False,F,False,False,False,False,3,0,92.5,7.5,True,0,0,0,0,2,WBRI,False
8856,False,F,True,False,False,False,1,0,98.75,1.25,False,0,0,0,0,8,WBRI,False
8857,False,F,False,True,False,False,3,0,98.75,1.25,False,0,0,0,0,9,WBRI,True
8859,False,M,False,True,False,True,0,0,98.75,1.25,False,0,0,0,0,6,WBRI,True
8861,False,F,False,False,False,False,0,0,98.75,1.25,False,0,0,0,0,10,WBRI,True
8862,False,F,False,False,False,False,0,0,93.75,6.25,False,0,0,0,0,5,WBRI,True
8863,False,F,False,False,False,False,0,0,98.75,1.25,False,0,0,0,0,5,WBRI,True
8864,False,M,False,False,False,False,0,0,100,0,False,0,0,0,0,3,WBRI,True
8865,False,F,False,False,False,False,1,0,95,5,True,0,0,0,0,12,WBRI,True
8867,False,F,False,True,False,False,1,0,36.18,63.82,False,0,0,0,0,1,WBRI,False
8868,False,F,False,False,False,False,4,0,86.25,13.75,True,0,0,0,0,6,WBRI,True
8869,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,12,WBRI,True
8871,False,F,False,True,False,True,3,0,98.75,1.25,False,0,0,0,0,8,WBRI,False
8873,False,M,True,False,False,True,1,0,95,5,False,0,0,0,0,11,WBRI,False
8876,False,M,True,True,False,False,9,0,88.75,11.25,False,0,0,0,0,12,WBRI,False
8877,False,F,False,False,False,False,2,0,92.5,7.5,False,0,0,0,0,5,WBRI,True
8878,False,F,False,False,False,False,2,0,86.25,13.75,False,0,0,0,0,8,WBRI,True
8881,False,F,True,False,False,True,2,0,97.5,2.5,False,0,0,0,0,12,WBRI,True
8882,False,M,False,True,False,False,4,0,85,15,False,0,0,0,0,6,WBRI,True
8883,False,F,True,False,False,False,3,0,98.75,1.25,False,0,0,0,0,8,WBRI,False
8884,False,M,True,True,False,False,4,0,91.25,8.75,False,0,0,0,0,3,WBRI,False
8886,False,F,True,False,False,False,4,0,92.5,7.5,False,0,0,0,0,7,WBRI,False
8889,False,F,False,True,False,False,0,0,92.5,7.5,True,0,0,0,0,5,WBRI,True
8890,False,F,False,False,False,False,37,0,97.5,2.5,True,0,0,0,0,10,WBRI,True
8893,False,F,False,False,False,False,2,0,98.63,1.37,False,0,0,0,0,7,WBRI,False
8894,False,F,False,False,False,False,1,0,97.26,2.74,False,0,0,0,0,12,WBRI,True
8895,False,M,False,False,False,False,2,0,95.92,4.08,False,0,0,0,0,12,WBRI,True
8896,False,M,False,True,False,False,1,0,100,0,False,0,0,0,0,11,WBRI,True
8897,False,M,False,False,False,False,4,0,100,0,False,0,0,0,0,5,WBRI,True
8898,False,M,False,False,False,False,2,0,100,0,False,0,0,0,0,10,WBRI,True
8899,False,M,False,False,False,True,1,0,95.92,4.08,False,0,0,0,0,10,WBRI,True
8900,False,F,False,False,False,False,1,0,98.64,1.36,False,0,0,0,0,11,WBRI,True
8901,False,M,False,False,False,False,10,0,100,0,False,0,0,0,0,7,WBRI,True
8902,False,F,False,False,False,False,1,0,62.42,37.58,False,0,0,0,0,12,WBRI,True
8903,False,M,False,False,False,False,5,0,98.64,1.36,False,0,0,0,0,4,WBRI,False
8904,False,M,False,False,False,False,1,0,90.48,9.52,False,0,0,0,0,7,WBRI,False
8905,False,M,False,False,False,False,1,0,100,0,False,0,0,0,0,2,WBRI,True
8907,False,M,False,False,False,False,5,0,100,0,False,0,0,0,0,10,WBRI,True
8908,False,M,False,False,False,False,5,0,98.64,1.36,False,0,0,0,0,10,WBRI,False
8910,False,F,False,False,False,False,0,0,90.48,9.52,False,0,0,0,0,4,WBRI,True
8911,False,F,False,False,False,False,4,0,1.34,98.66,True,0,0,0,0,6,WBRI,True
8912,False,M,False,False,False,False,8,0,100,0,False,0,0,0,0,6,WBRI,True
8914,False,F,False,False,False,False,0,0,97.26,2.74,False,0,0,0,0,11,WBRI,True
8916,False,F,False,False,False,False,9,0,97.95,2.05,False,0,0,0,0,2,WBRI,False
8917,False,F,False,False,False,False,0,0,95.24,4.76,False,0,0,0,0,5,WBRI,False
8918,False,F,False,False,False,False,1,0,98.64,1.36,True,0,0,0,0,5,WBRI,False
8920,False,M,False,False,False,False,2,0,98.64,1.36,False,0,0,0,0,7,WBRI,False
8922,True,F,False,False,False,True,0,0,99.32,0.68,False,0,0,0,0,7,WBRI,False
8924,False,M,False,False,False,False,2,0,100,0,False,0,0,0,0,11,WBRI,True
8927,False,M,False,False,False,False,2,0,93.2,6.8,False,0,0,0,0,1,WBRI,True
8928,False,M,False,False,False,False,1,0,94.56,5.44,False,0,0,0,0,12,WBRI,True
8929,False,M,False,False,False,False,2,0,100,0,False,0,0,0,0,5,WBRI,True
8930,False,M,False,False,False,False,1,0,98.64,1.36,False,0,0,0,0,5,WBRI,False
8931,False,F,False,False,False,False,9,0,100,0,False,0,0,0,0,2,WBRI,True
8932,False,M,False,True,False,True,1,0,74.15,25.85,False,0,0,0,0,1,WBRI,True
8933,False,F,False,False,False,False,1,0,98.63,1.37,False,0,0,0,0,7,WBRI,True
8934,False,F,False,False,False,False,1,0,95.92,4.08,False,0,0,0,0,6,WBRI,True
8935,False,F,False,False,False,False,1,0,98.64,1.36,False,0,0,0,0,9,WBRI,False
8939,False,M,False,False,False,True,2,0,85.23,14.77,False,0,0,0,0,3,WBRI,False
8944,False,F,False,True,False,False,6,0,100,0,False,0,0,0,0,7,WBRI,True
8945,False,M,False,False,False,False,2,0,86.58,13.42,False,0,0,0,0,1,WBRI,False
8947,False,F,False,False,False,False,1,0,98.64,1.36,False,0,0,0,0,9,WBRI,False
8948,False,F,False,False,False,False,1,0,98.64,1.36,False,0,0,0,0,9,WBRI,False
8949,False,F,False,False,False,True,1,0,98.64,1.36,False,0,0,0,0,9,WBRI,True
8950,False,F,False,False,False,False,1,0,98.63,1.37,False,0,0,0,0,12,WBRI,True
8951,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,5,WBRI,True
8952,False,F,False,False,False,False,9,0,100,0,False,0,0,0,0,9,WBRI,True
8954,False,M,False,False,False,False,10,0,95.92,4.08,False,0,0,0,0,6,WBRI,True
8955,True,M,False,True,False,False,4,0,100,0,False,0,0,0,0,8,WBRI,True
8960,True,M,False,False,False,False,1,0,100,0,False,0,0,0,0,4,WBRI,True
8962,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,6,WBRI,True
8963,True,M,False,False,False,False,1,0,100,0,False,0,0,0,0,10,WBRI,True
8965,False,M,False,False,False,True,3,0,97.96,2.04,False,0,0,0,0,11,WBRI,True
8967,False,M,False,False,False,False,0,0,100,0,False,0,0,0,0,1,WBRI,True
8968,False,F,False,True,False,True,2,0,98.64,1.36,False,0,0,0,0,6,WBRI,False
8969,False,M,False,False,False,True,1,0,100,0,False,0,0,0,0,2,WBRI,True
8976,False,F,False,False,False,False,0,0,100,0,False,0,0,0,0,6,WBRI,True
8978,False,M,False,False,False,False,2,0,98.64,1.36,False,0,0,0,0,8,WBRI,True
8980,False,M,False,False,False,False,1,0,97.99,2.01,False,0,0,0,0,5,WBRI,True
8981,False,M,False,False,False,False,1,0,57.82,42.18,False,0,0,0,0,9,WBRI,False
8982,False,M,False,False,False,False,1,0,100,0,False,0,0,0,0,10,WBRI,True
8983,False,M,False,False,False,False,1,0,100,0,False,0,0,0,0,3,WBRI,True
8984,False,F,False,False,False,False,9,0,100,0,False,0,0,0,0,1,WBRI,True
8986,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,8,WBRI,True
8990,False,F,False,False,False,False,3,0,98.64,1.36,False,0,0,0,0,6,WBRI,True
8991,False,M,False,False,False,False,2,0,96.6,3.4,False,0,0,0,0,4,WBRI,False
8992,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,4,WBRI,True
8993,False,M,False,True,False,True,0,0,98.66,1.34,False,0,0,0,0,7,WBRI,False
8996,False,F,False,False,False,False,4,0,94.56,5.44,False,0,0,0,0,6,WBRI,True
9000,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,10,WBRI,True
9001,False,F,False,True,False,False,1,0,100,0,False,0,0,0,0,4,WBRI,True
9002,False,F,False,False,False,False,1,0,98.65,1.35,False,0,0,0,0,10,WBRI,False
9004,False,F,False,False,False,False,3,0,89.12,10.88,False,0,0,0,0,11,WBRI,False
9005,False,F,False,False,False,False,2,0,100,0,False,0,0,0,0,6,WBRI,True
9008,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,8,WBRI,True
9009,False,M,False,False,False,True,0,0,99.32,0.68,False,0,0,0,0,6,WBRI,True
9011,False,M,False,False,False,True,0,0,95.3,4.7,False,0,0,0,0,6,WBRI,False
9012,False,F,False,False,False,False,0,0,100,0,False,0,0,0,0,1,WBRI,True
9014,False,F,False,False,False,False,10,0,95.92,4.08,False,0,0,0,0,3,WBRI,True
9015,False,M,False,False,False,False,1,0,100,0,False,0,0,0,0,12,WBRI,True
9017,False,M,False,False,False,False,1,0,100,0,False,0,0,0,0,10,WBRI,True
9019,False,M,False,False,False,False,4,0,84.35,15.65,False,0,0,0,0,7,WBRI,False
9020,False,M,False,True,False,True,9,0,96.6,3.4,False,0,0,0,0,1,WBRI,True
9022,False,F,False,False,False,False,0,0,93.2,6.8,False,0,0,0,0,5,WBRI,False
9025,False,M,False,False,False,False,9,0,95.92,4.08,False,0,0,0,0,1,WBRI,False
9026,False,M,False,False,False,False,1,0,100,0,False,0,0,0,0,6,WBRI,True
9027,False,M,False,False,False,False,3,0,100,0,False,0,0,0,0,12,WBRI,True
9029,True,M,False,False,False,False,7,0,97.28,2.72,False,0,0,0,0,10,WBRI,True
9030,False,M,False,False,False,False,7,0,96.58,3.42,False,0,0,0,0,8,WBRI,False
9031,False,M,False,False,False,False,11,0,85.71,14.29,False,0,0,0,0,10,WBRI,False
9032,False,F,False,False,False,False,2,0,96.58,3.42,False,0,0,0,0,10,WBRI,False
9033,False,M,False,False,False,False,2,0,98.63,1.37,False,0,0,0,0,3,WBRI,False
9034,False,M,False,False,False,False,2,0,97.3,2.7,False,0,0,0,0,9,WBRI,False
9036,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,7,WBRI,True
9039,False,M,False,False,False,False,2,0,100,0,False,0,0,0,0,3,WBRI,True
9041,False,M,False,False,False,False,2,0,98.64,1.36,False,0,0,0,0,8,WBRI,False
9043,True,F,False,False,False,False,9,0,100,0,False,0,0,0,0,10,WBRI,True
9044,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,4,WBRI,True
9046,False,F,False,False,False,False,2,0,93.2,6.8,False,0,0,0,0,10,WBRI,True
9047,False,F,False,False,False,False,2,0,91.78,8.22,False,0,0,0,0,5,WBRI,True
9048,False,F,False,False,False,False,1,0,91.89,8.11,False,0,0,0,0,5,WBRI,False
9049,False,M,False,False,False,False,10,0,100,0,False,0,0,0,0,11,WBRI,True
9051,False,M,False,False,False,False,2,0,97.32,2.68,False,0,0,0,0,4,WBRI,False
9052,False,M,False,False,False,False,1,0,100,0,False,0,0,0,0,6,WBRI,True
9053,False,F,False,True,False,False,3,0,95.24,4.76,True,0,0,0,0,1,WBRI,False
9054,False,M,False,False,False,False,0,0,100,0,False,0,0,0,0,12,WBRI,True
9055,False,M,False,False,False,True,2,0,95.92,4.08,False,0,0,0,0,3,WBRI,False
9056,False,F,False,False,False,False,1,0,91.84,8.16,False,0,0,0,0,3,WBRI,False
9058,False,M,False,False,False,False,1,0,100,0,False,0,0,0,0,3,WBRI,True
9059,False,F,False,False,False,False,1,0,91.16,8.84,False,0,0,0,0,6,WBRI,True
9060,False,M,False,False,False,True,2,0,95.97,4.03,False,0,0,0,0,3,WBRI,False
9061,False,F,False,False,False,False,0,0,100,0,False,0,0,0,0,6,WBRI,True
9062,False,M,False,False,False,False,2,0,99.32,0.68,False,0,0,0,0,8,WBRI,True
9068,False,F,False,True,False,False,3,0,89.38,10.63,False,0,0,0,0,8,WBRI,True
9070,False,F,False,False,False,False,5,0,100,0,False,0,0,0,0,2,WBRI,True
9078,False,M,False,False,False,False,10,0,97.5,2.5,False,0,0,0,0,4,WBRI,True
9084,False,F,False,True,False,False,11,0,100,0,False,0,0,0,0,3,WBRI,True
9087,False,F,False,True,False,False,7,0,72.5,27.5,True,0,0,0,0,4,WBRI,False
9089,False,F,False,False,False,False,1,0,93.71,6.29,False,0,0,0,0,3,WBRI,True
9090,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,3,WBRI,True
9096,False,M,False,False,False,False,1,0,99.38,0.63,False,0,0,0,0,8,WBRI,True
9105,False,M,True,True,False,True,10,0,71.61,28.39,True,0,0,0,0,1,WBRI,False
9110,False,F,False,False,False,False,1,0,88.46,11.54,False,0,0,0,0,11,WBRI,True
9113,False,M,False,False,False,True,10,0,90,10,False,0,0,0,0,7,WBRI,True
9124,False,M,False,False,False,False,7,0,94.38,5.63,False,0,0,0,0,1,WBRI,True
9131,False,M,False,True,False,False,1,0,91.25,8.75,False,0,0,0,0,5,WBRI,True
9138,False,F,False,True,False,False,1,0,100,0,False,0,0,0,0,7,WBRI,True
9155,False,M,False,False,False,False,10,0,98.73,1.27,False,0,0,0,0,5,WBRI,True
9165,False,M,False,False,False,False,9,0,100,0,False,0,0,0,0,2,WBRI,True
9167,False,F,False,True,False,False,1,0,69.81,30.19,False,0,0,0,0,2,WBRI,True
9170,False,M,False,False,False,False,3,0,96.25,3.75,False,0,0,0,0,2,WBRI,False
9173,False,M,False,True,False,False,7,0,96.25,3.75,False,0,0,0,0,7,WBRI,True
9175,False,M,False,False,False,False,6,0,98.13,1.88,False,0,0,0,0,11,WBRI,False
9180,False,F,False,False,False,False,8,0,100,0,False,0,0,0,0,9,WBRI,True
9185,False,M,False,False,False,True,9,0,96.88,3.13,False,0,0,0,0,11,WBRI,False
9192,False,F,False,False,False,False,6,0,98.73,1.27,False,0,0,0,0,10,WBRI,True
9198,False,F,False,False,False,False,1,0,92.5,7.5,False,0,0,0,0,11,WBRI,True
9200,False,M,False,False,False,False,6,0,97.48,2.52,False,0,0,0,0,5,WBRI,True
9217,False,F,False,False,False,False,11,0,100,0,False,0,0,0,0,4,WBRI,True
9221,False,F,False,False,False,False,11,0,98.13,1.88,False,0,0,0,0,8,WBRI,False
9226,False,F,False,False,False,False,9,0,100,0,False,0,0,0,0,2,WBRI,True
9228,False,F,False,False,False,False,1,0,93.13,6.88,False,0,0,0,0,8,WBRI,True
9233,False,M,False,False,False,True,9,0,96.88,3.13,False,0,0,0,0,5,WBRI,False
9234,False,M,False,False,False,False,1,0,92.45,7.55,False,0,0,0,0,12,WBRI,True
9240,False,F,False,False,False,False,8,0,100,0,False,0,0,0,0,11,WBRI,True
9243,False,F,False,False,False,False,1,0,98.74,1.26,True,0,0,0,0,9,WBRI,True
9258,False,M,False,False,False,True,6,0,91.25,8.75,False,0,0,0,0,9,WBRI,False
9262,False,M,False,False,False,False,1,0,100,0,False,0,0,0,0,3,WBRI,True
9268,False,F,False,False,False,False,3,0,94.3,5.7,False,0,0,0,0,11,WBRI,False
9277,False,F,False,False,False,False,10,0,99.38,0.63,False,0,0,0,0,1,WBRI,True
9296,False,M,False,True,False,True,7,0,57.41,42.59,False,0,0,0,0,7,WBRI,True
9299,False,M,False,True,False,True,9,0,100,0,False,0,0,0,0,11,WBRI,True
9304,False,F,False,True,False,False,10,0,98.74,1.26,False,0,0,0,0,6,WBRI,False
9305,False,M,False,False,False,False,1,0,60.13,39.87,False,0,0,0,0,3,WBRI,True
9309,False,F,False,False,False,False,2,0,94.97,5.03,False,0,0,0,0,9,WBRI,False
9326,False,F,False,False,False,False,1,0,95.57,4.43,False,0,0,0,0,12,WBRI,True
9328,False,M,False,True,False,True,22,0,91.72,8.28,True,0,0,0,0,6,WBRI,False
9334,False,M,False,True,False,False,0,0,94.94,5.06,False,0,0,0,0,5,WBRI,True
9337,False,F,False,False,False,False,8,0,98.13,1.88,False,0,0,0,0,11,WBRI,False
9339,False,M,False,False,False,False,2,0,96.25,3.75,False,0,0,0,0,4,WBRI,True
9342,False,M,True,False,False,False,2,0,100,0,False,0,0,0,0,11,WBRI,True
9343,False,F,True,False,False,False,1,0,95.63,4.38,False,0,0,0,0,1,WBRI,False
9345,False,F,True,False,False,True,1,0,97.5,2.5,False,0,0,0,0,5,WBRI,False
9346,False,M,True,False,False,False,4,0,98.75,1.25,False,0,0,0,0,9,WBRI,True
9347,False,M,True,False,False,False,1,0,96.25,3.75,False,0,0,0,0,6,WBRI,False
9348,False,M,False,True,False,False,0,0,93.13,6.88,False,0,0,0,0,6,WBRI,True
9349,False,F,True,False,False,False,16,0,99.38,0.63,False,0,0,0,0,11,WBRI,True
9350,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,11,WBRI,True
9351,False,M,False,False,False,True,2,0,95,5,False,0,0,0,0,12,WBRI,True
9354,False,M,True,True,False,False,2,0,96.25,3.75,False,0,0,0,0,9,WBRI,False
9356,False,M,True,False,False,True,2,0,96.25,3.75,False,0,0,0,0,3,WBRI,False
9358,False,F,True,True,False,False,1,0,96.25,3.75,False,0,0,0,0,11,WBRI,False
9359,False,F,False,False,False,False,1,0,96.88,3.13,False,0,0,0,0,5,WBRI,False
9364,False,M,True,False,False,True,4,0,95,5,False,0,0,0,0,5,WBRI,False
9365,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,8,WBRI,True
9366,False,M,True,True,False,False,1,0,93.13,6.88,False,0,0,0,0,12,WBRI,False
9367,False,M,True,False,False,False,2,0,100,0,False,0,0,0,0,3,WBRI,True
9368,False,F,True,False,False,False,0,0,97.5,2.5,False,0,0,0,0,7,WBRI,False
9370,False,M,True,True,False,False,1,0,100,0,False,0,0,0,0,9,WBRI,True
9371,False,M,False,False,False,False,1,0,99.38,0.63,False,0,0,0,0,8,WBRI,True
9372,False,F,False,False,False,False,4,0,88.13,11.88,False,0,0,0,0,5,WBRI,False
9373,False,M,False,False,False,False,1,0,98.75,1.25,False,0,0,0,0,10,WBRI,True
9378,False,F,True,False,False,False,1,0,91.88,8.13,False,0,0,0,0,2,WBRI,True
9382,False,F,False,False,False,False,3,0,100,0,False,0,0,0,0,10,WBRI,True
9383,False,F,False,False,False,False,0,0,100,0,False,0,0,0,0,8,WBRI,True
9385,False,M,True,False,False,False,1,0,93.13,6.88,False,0,0,0,0,11,WBRI,True
9386,False,M,True,True,False,False,1,0,100,0,False,0,0,0,0,5,WBRI,True
9387,False,M,True,False,False,True,1,0,100,0,False,0,0,0,0,11,WBRI,True
9388,False,M,False,False,False,False,1,0,97.5,2.5,False,0,0,0,0,10,WBRI,True
9389,False,F,True,False,False,False,0,0,98.13,1.88,False,0,0,0,0,9,WBRI,False
9391,False,F,False,False,False,False,2,0,100,0,False,0,0,0,0,7,WBRI,True
9392,False,F,False,False,False,False,2,0,88.13,11.88,False,0,0,0,0,9,WBRI,True
9393,False,M,False,False,False,False,2,0,100,0,False,0,0,0,0,6,WBRI,True
9396,False,M,True,False,False,False,4,0,100,0,False,0,0,0,0,7,WBRI,True
9397,False,F,True,False,False,False,1,0,91.25,8.75,False,0,0,0,0,4,WBRI,False
9400,False,M,False,False,False,False,2,0,98.75,1.25,False,0,0,0,0,3,WBRI,True
9401,False,M,True,False,False,True,1,0,91.25,8.75,False,0,0,0,0,4,WBRI,True
9404,False,F,True,False,False,False,0,0,98.75,1.25,True,0,0,0,0,10,WBRI,False
9411,False,M,False,False,False,False,5,0,100,0,False,0,0,0,0,11,WBRI,True
9413,False,M,False,False,False,False,1,0,91.25,8.75,False,0,0,0,0,4,WBRI,True
9416,False,M,False,True,False,False,1,0,99.38,0.63,False,0,0,0,0,5,WBRI,True
9417,False,M,True,False,False,False,4,0,58.75,41.25,False,0,0,0,0,4,WBRI,False
9418,False,M,True,False,False,False,1,0,100,0,False,0,0,0,0,11,WBRI,True
9420,False,M,False,False,False,False,1,0,98.75,1.25,False,0,0,0,0,3,WBRI,True
9422,False,F,False,True,False,False,1,0,96.88,3.13,False,0,0,0,0,7,WBRI,True
9424,False,F,False,False,False,False,8,0,92.5,7.5,True,0,0,0,0,6,WBRI,True
9425,False,M,True,False,False,False,1,0,100,0,False,0,0,0,0,11,WBRI,True
9426,False,F,False,False,False,False,5,0,100,0,False,0,0,0,0,3,WBRI,True
9427,False,F,False,False,False,False,1,0,98.75,1.25,False,0,0,0,0,6,WBRI,False
9428,False,M,False,False,False,False,1,0,98.75,1.25,False,0,0,0,0,6,WBRI,True
9434,False,M,True,False,False,False,2,0,98.75,1.25,False,0,0,0,0,1,WBRI,True
9436,False,M,False,False,False,False,1,0,94.38,5.63,False,0,0,0,0,8,WBRI,False
9439,False,F,True,False,False,False,1,0,96.25,3.75,False,0,0,0,0,3,WBRI,True
9441,False,F,False,False,False,False,1,0,100,0,False,0,0,0,0,2,WBRI,True
9442,False,M,True,False,False,False,1,0,99.38,0.63,False,0,0,0,0,10,WBRI,True
9445,False,M,True,True,False,False,2,0,100,0,False,0,0,0,0,2,WBRI,True
9446,False,M,False,False,False,False,2,0,96.25,3.75,False,0,0,0,0,10,WBRI,True
9448,False,F,True,False,False,False,1,0,100,0,False,0,0,0,0,5,WBRI,True
9449,False,F,False,False,False,False,1,0,95,5,False,0,0,0,0,5,WBRI,True
9450,False,M,False,False,False,True,1,0,100,0,False,0,0,0,0,9,WBRI,True
9451,False,M,False,False,False,False,1,0,0,100,False,0,0,0,0,2,WBRI,True
9452,False,M,False,True,False,False,1,0,93.75,6.25,False,0,0,0,0,5,WBRI,True
9454,False,F,False,False,False,False,1,0,98.75,1.25,False,0,0,0,0,2,WBRI,True
9455,False,M,False,False,False,False,1,0,100,0,False,0,0,0,0,3,WBRI,True
9457,False,M,False,False,False,True,6,0,100,0,False,0,0,0,0,5,WBRI,True
9458,False,F,True,True,False,False,1,0,88.75,11.25,False,0,0,0,0,10,WBRI,False
9461,False,F,True,True,False,False,1,0,100,0,False,0,0,0,0,4,WBRI,True
9462,False,M,False,False,False,False,1,0,98.75,1.25,False,0,0,0,0,3,WBRI,True
9464,False,M,True,False,False,False,1,0,97.5,2.5,False,0,0,0,0,6,WBRI,True
9466,False,F,False,True,False,False,1,0,98.13,1.88,False,0,0,0,0,8,WBRI,False
9468,False,F,True,False,False,False,0,0,90.63,9.38,False,0,0,0,0,5,WBRI,True
9469,False,M,True,False,False,True,0,0,82.5,17.5,False,0,0,0,0,2,WBRI,True
9470,False,M,True,True,False,False,1,0,100,0,False,0,0,0,0,3,WBRI,True
9471,False,F,True,False,False,False,1,0,95,5,False,0,0,0,0,3,WBRI,True
